Date,AAPL,NVDA,TSLA
2022-06-23,136.26516723632812,16.204246520996094,235.07000732421875
2022-06-24,139.6060333251953,17.10409164428711,245.7066650390625
2022-06-27,139.6060333251953,16.847421646118164,244.9199981689453
2022-06-28,135.4472198486328,15.961557388305664,232.663330078125
2022-06-29,137.21124267578125,15.522116661071777,228.49000549316406
2022-06-30,134.73764038085938,15.139610290527344,224.47332763671875
2022-07-01,136.91558837890625,14.504422187805176,227.26333618164062
2022-07-05,139.5074462890625,14.944856643676758,233.06666564941406
2022-07-06,140.84776306152344,15.110645294189453,231.73333740234375
2022-07-07,144.22802734375,15.837714195251465,244.5433349609375
2022-07-08,144.9080047607422,15.817739486694336,250.76333618164062
2022-07-11,142.7694549560547,15.13261890411377,234.3433380126953
2022-07-12,143.74513244628906,15.062707901000977,233.07000732421875
2022-07-13,143.38050842285156,15.144600868225098,237.0399932861328
2022-07-14,146.31729125976562,15.352336883544922,238.31333923339844
2022-07-15,147.9926300048828,15.741839408874512,240.06666564941406
2022-07-18,144.93759155273438,16.080400466918945,240.54666137695312
2022-07-19,148.8106231689453,16.970264434814453,245.52999877929688
2022-07-20,150.82098388671875,17.784225463867188,247.5
2022-07-21,153.09754943847656,18.02691078186035,271.7066650390625
2022-07-22,151.8557891845703,17.296846389770508,272.24334716796875
2022-07-25,150.73233032226562,17.002222061157227,268.4333190917969
2022-07-26,149.4019317626953,16.511852264404297,258.8599853515625
2022-07-27,154.51663208007812,17.767242431640625,274.82000732421875
2022-07-28,155.0685272216797,17.96099281311035,280.8999938964844
2022-07-29,160.15370178222656,18.139768600463867,297.1499938964844
2022-08-01,159.16822814941406,18.41741180419922,297.27667236328125
2022-08-02,157.68997192382812,18.502302169799805,300.586669921875
2022-08-03,163.72125244140625,18.86882972717285,307.39666748046875
2022-08-04,163.4058837890625,19.190420150756836,308.6333312988281
2022-08-05,163.17889404296875,18.964710235595703,288.1700134277344
2022-08-08,162.7052001953125,17.770238876342773,290.42333984375
2022-08-09,162.75453186035156,17.064146041870117,283.3333435058594
2022-08-10,167.01779174804688,18.073848724365234,294.3566589355469
2022-08-11,166.2776641845703,17.919050216674805,286.6300048828125
2022-08-12,169.84024047851562,18.68506622314453,300.0299987792969
2022-08-15,170.91595458984375,19.00765609741211,309.32000732421875
2022-08-16,170.758056640625,18.85485076904297,306.5633239746094
2022-08-17,172.2581024169922,18.31154441833496,303.9966735839844
2022-08-18,171.86334228515625,18.748987197875977,302.8699951171875
2022-08-19,169.26788330078125,17.826169967651367,296.6666564941406
2022-08-22,165.3697509765625,17.012208938598633,289.913330078125
2022-08-23,165.0341796875,17.15902328491211,296.4533386230469
2022-08-24,165.3302764892578,17.19997215270996,297.0966796875
2022-08-25,167.7974395751953,17.890085220336914,296.07000732421875
2022-08-26,161.4716033935547,16.239198684692383,288.0899963378906
2022-08-29,159.26101684570312,15.780787467956543,284.82000732421875
2022-08-30,156.8234405517578,15.448213577270508,277.70001220703125
2022-08-31,155.15565490722656,15.074692726135254,275.6099853515625
2022-09-01,155.88592529296875,13.919170379638672,277.1600036621094
2022-09-02,153.7641143798828,13.629542350769043,270.2099914550781
2022-09-06,152.50096130371094,13.447774887084961,274.4200134277344
2022-09-07,153.9121856689453,13.700526237487793,283.70001220703125
2022-09-08,152.431884765625,13.976255416870117,289.260009765625
2022-09-09,155.30364990234375,14.372865676879883,299.67999267578125
2022-09-12,161.28407287597656,14.49074935913086,304.4200134277344
2022-09-13,151.82000732421875,13.118101119995117,292.1300048828125
2022-09-14,153.2707061767578,13.115102767944336,302.6099853515625
2022-09-15,150.36932373046875,12.916298866271973,303.75
2022-09-16,148.72125244140625,13.18503475189209,303.3500061035156
2022-09-19,152.45159912109375,13.368852615356445,309.07000732421875
2022-09-20,154.83984375,13.163056373596191,308.7300109863281
2022-09-21,151.70159912109375,13.24797248840332,300.79998779296875
2022-09-22,150.73448181152344,12.548659324645996,288.5899963378906
2022-09-23,148.4547576904297,12.503705024719238,275.3299865722656
2022-09-26,148.7903289794922,12.215987205505371,276.010009765625
2022-09-27,149.76736450195312,12.400806427001953,282.94000244140625
2022-09-28,147.8725128173828,12.723488807678223,287.80999755859375
2022-09-29,140.6091766357422,12.20799446105957,268.2099914550781
2022-09-30,136.3853759765625,12.127074241638184,265.25
2022-10-03,140.57957458496094,12.49970817565918,242.39999389648438
2022-10-04,144.18167114257812,13.15406322479248,249.44000244140625
2022-10-05,144.47767639160156,13.196024894714355,240.80999755859375
2022-10-06,143.5204315185547,13.117101669311523,238.1300048828125
2022-10-07,138.25059509277344,12.06413745880127,223.07000732421875
2022-10-10,138.5762481689453,11.658535957336426,222.9600067138672
2022-10-11,137.15512084960938,11.57461929321289,216.5
2022-10-12,136.52354431152344,11.488701820373535,217.24000549316406
2022-10-13,141.11248779296875,11.948251724243164,221.72000122070312
2022-10-14,136.56300354003906,11.215970993041992,204.99000549316406
2022-10-17,140.54010009765625,11.876320838928223,219.35000610351562
2022-10-18,141.8625030517578,11.955244064331055,220.19000244140625
2022-10-19,141.97103881835938,12.039159774780273,222.0399932861328
2022-10-20,141.50723266601562,12.182021141052246,207.27999877929688
2022-10-21,145.3362579345703,12.453751564025879,214.44000244140625
2022-10-24,147.4876708984375,12.586624145507812,211.25
